,0,1,2
15043,scratch,scribble,syn
15044,scratch,pull,syn
15045,scratch,withdraw,syn
15046,scratch,delete,syn
15047,scratch,blight,syn
15048,scratch,bruise,syn
15049,scratch,harm,syn
15050,scratch,impair,syn
15051,scratch,ruin,syn
15052,scratch,scar,syn
15053,scratch,spoil,syn
15054,scratch,stain,syn
15055,scratch,sully,syn
15056,scratch,taint,syn
15057,scratch,tarnish,syn
15058,scratch,wreck,syn
15059,scratch,halt,syn
15060,scratch,interrupt,syn
15061,scratch,nullify,syn
15062,scratch,scrap,syn
15063,scratch,scrub,syn
15064,scratch,terminate,syn
15065,scratch,address,syn
15066,scratch,commit,syn
15067,scratch,devote,syn
15068,scratch,give,syn
15069,scratch,study,syn
15070,scratch,try,syn
15071,mark,cause,ant
15072,mark,source,ant
15073,mark,confuse,ant
15074,mark,hide,ant
15075,mark,conceal,ant
15076,mark,ignore,ant
15077,mark,hatred,ant
15078,mark,hate,ant
15079,mark,dislike,ant
15080,mark,impression,syn
15081,mark,imprint,syn
15082,mark,line,syn
15083,mark,point,syn
15084,mark,record,syn
15085,mark,scar,syn
15086,mark,score,syn
15087,mark,signature,syn
15088,mark,spot,syn
15089,mark,stain,syn
15090,mark,stamp,syn
15091,mark,streak,syn
15092,mark,symbol,syn
15093,mark,marking,syn
15094,mark,level,syn
15095,mark,result,syn
15096,mark,value,syn
15097,mark,effect,syn
15098,mark,impress,syn
15099,mark,seal,syn
15100,mark,signify,syn
15101,mark,show,syn
15102,mark,feature,syn
15103,mark,indicate,syn
15104,mark,identify,syn
15105,mark,demonstrate,syn
15106,mark,illustrate,syn
15107,mark,observe,syn
15108,mark,attend,syn
15109,mark,register,syn
15110,mark,forward,syn
15111,mark,send,syn
15112,mark,ambition,syn
15113,mark,aspiration,syn
15114,mark,desire,syn
15115,mark,direction,syn
15116,mark,intent,syn
15117,mark,intention,syn
15118,mark,objective,syn
15119,mark,plan,syn
15120,mark,purpose,syn
15121,mark,target,syn
15122,mark,wish,syn
15123,aligned,disorganize,ant
15124,aligned,adjust,syn
15125,aligned,coordinate,syn
15126,aligned,regulate,syn
15127,aligned,cooperate,syn
15128,aligned,agree,syn
15129,aligned,associate,syn
15130,aligned,matched,syn
15131,scraping,clean,syn
15132,scraping,grind,syn
15133,scraping,rub,syn
15134,scraping,shave,syn
15135,scraping,pinch,syn
15136,scraping,flattering,syn
15137,scraping,agitation,syn
15138,scraping,erosion,syn
15139,scraping,irritation,syn
15140,scraping,resistance,syn
15141,marks,cause,ant
15142,marks,source,ant
15143,marks,confuse,ant
15144,marks,hide,ant
15145,marks,conceal,ant
15146,marks,ignore,ant
15147,marks,impression,syn
15148,marks,imprint,syn
15149,marks,line,syn
15150,marks,point,syn
15151,marks,record,syn
15152,marks,scar,syn
15153,marks,score,syn
15154,marks,signature,syn
15155,marks,spot,syn
15156,marks,stain,syn
15157,marks,stamp,syn
15158,marks,streak,syn
15159,marks,symbol,syn
15160,marks,marking,syn
15161,marks,level,syn
15162,marks,result,syn
15163,marks,value,syn
15164,marks,effect,syn
15165,marks,impress,syn
15166,marks,seal,syn
15167,marks,signify,syn
15168,marks,show,syn
15169,marks,feature,syn
15170,marks,indicate,syn
15171,marks,identify,syn
15172,marks,demonstrate,syn
15173,marks,illustrate,syn
15174,marks,observe,syn
15175,marks,attend,syn
15176,marks,register,syn
15177,marks,aisle,syn
15178,marks,pathway,syn
15179,marks,road,syn
15180,marks,route,syn
15181,marks,stream,syn
15182,marks,train,syn
15183,sign,obscurity,ant
15184,sign,oppose,ant
15185,sign,reject,ant
15186,sign,disapprove,ant
15187,sign,repudiate,ant
15188,sign,refuse,ant
15189,sign,deny,ant
15190,sign,wonder,ant
15191,sign,question,ant
15192,sign,spend,ant
15193,sign,leave,ant
15194,sign,depart,ant
15195,sign,pass,ant
15196,sign,neglect,ant
15197,sign,miss,ant
15198,sign,abandon,ant
15199,sign,lose,ant
15200,sign,fail,ant
15201,sign,stop,ant
15202,sign,halt,ant
15203,sign,start,ant
15204,sign,begin,ant
15205,sign,ignore,ant
15206,sign,destroy,ant
15207,sign,forfeit,ant
15208,sign,unsettle,ant
15209,sign,commence,ant
15210,sign,clue,syn
15211,sign,flag,syn
15212,sign,gesture,syn
15213,sign,harbinger,syn
15214,sign,hint,syn
15215,sign,light,syn
15216,sign,manifestation,syn
15217,sign,note,syn
15218,sign,prediction,syn
15219,sign,proof,syn
15220,sign,signal,syn
15221,sign,suggestion,syn
15222,sign,symbol,syn
15223,sign,symptom,syn
15224,sign,trace,syn
15225,sign,warning,syn
15226,sign,wave,syn
15227,sign,notice,syn
15228,sign,emblem,syn
15229,sign,placard,syn
15230,sign,logo,syn
15231,sign,type,syn
15232,sign,endorse,syn
15233,sign,confirm,syn
15234,sign,ink,syn
15235,sign,express,syn
15236,sign,acknowledge,syn
15237,sign,admit,syn
15238,sign,adopt,syn
15239,sign,affirm,syn
15240,sign,approve,syn
15241,sign,assume,syn
15242,sign,buy,syn
15243,sign,comply,syn
15244,sign,recognize,syn
15245,sign,sign,syn
15246,sign,undertake,syn
15247,sign,accomplish,syn
15248,sign,attain,syn
15249,sign,complete,syn
15250,sign,conclude,syn
15251,sign,do,syn
15252,sign,earn,syn
15253,sign,enact,syn
15254,sign,end,syn
15255,sign,gain,syn
15256,sign,manage,syn
15257,sign,obtain,syn
15258,sign,produce,syn
15259,sign,reach,syn
15260,sign,realize,syn
15261,sign,resolve,syn
15262,sign,settle,syn
15263,sign,solve,syn
15264,sign,win,syn
15265,elasticity,adaptability,syn
15266,elasticity,flexibility,syn
15267,elasticity,resilience,syn
15268,elasticity,rebound,syn
15269,elasticity,elasticity,syn
15270,elasticity,firmness,syn
15271,elasticity,texture,syn
15272,theory,disbelief,ant
15273,theory,fact,ant
15274,theory,information,ant
15275,theory,reality,ant
15276,theory,truth,ant
15277,theory,proof,ant
15278,theory,knowledge,ant
15279,theory,measurement,ant
15280,theory,trivia,ant
15281,theory,auxiliary,ant
15282,theory,unbelief,ant
15283,theory,skepticism,ant
15284,theory,doubt,ant
15285,theory,concrete,ant
15286,theory,approach,syn
15287,theory,argument,syn
15288,theory,assumption,syn
15289,theory,code,syn
15290,theory,concept,syn
15291,theory,doctrine,syn
15292,theory,idea,syn
15293,theory,ideology,syn
15294,theory,method,syn
15295,theory,philosophy,syn
15296,theory,plan,syn
15297,theory,position,syn
15298,theory,premise,syn
15299,theory,proposal,syn
15300,theory,provision,syn
15301,theory,rationale,syn
15302,theory,scheme,syn
15303,theory,speculation,syn
15304,theory,suspicion,syn
15305,theory,system,syn
15306,theory,thesis,syn
15307,theory,understanding,syn
15308,theory,acceptance,syn
15309,theory,belief,syn
15310,theory,expectation,syn
15311,theory,guess,syn
15312,theory,hunch,syn
15313,theory,hypothesis,syn
15314,theory,inference,syn
15315,theory,presumption,syn
15316,theory,supposition,syn
15317,theory,theory,syn
15318,theory,base,syn
15319,theory,essential,syn
15320,theory,evidence,syn
15321,theory,explanation,syn
15322,theory,footing,syn
15323,theory,fundamental,syn
15324,theory,justification,syn
15325,theory,principle,syn
15326,theory,proof,syn
15327,theory,reason,syn
15328,theory,security,syn
15329,theory,support,syn
15330,theory,creed,syn
15331,theory,faith,syn
15332,theory,law,syn
15333,theory,opinion,syn
15334,theory,tenet,syn
15335,theory,conception,syn
15336,theory,image,syn
15337,theory,notion,syn
15338,theory,perception,syn
15339,theory,thought,syn
15340,theory,view,syn
15341,director,employee,ant
15342,director,follower,ant
15343,director,worker,ant
15344,director,student,ant
15345,director,pupil,ant
15346,director,administrator,syn
15347,director,chief,syn
15348,director,executive,syn
15349,director,head,syn
15350,director,leader,syn
15351,director,organizer,syn
15352,director,player,syn
15353,director,principal,syn
15354,director,producer,syn
15355,director,supervisor,syn
15356,director,authority,syn
15357,director,bureaucrat,syn
15358,director,commander,syn
15359,director,controller,syn
15360,director,custodian,syn
15361,director,dean,syn
15362,director,director,syn
15363,director,inspector,syn
15364,director,judge,syn
15365,director,manager,syn
15366,director,minister,syn
15367,director,officer,syn
15368,director,official,syn
15369,director,superintendent,syn
15370,director,adviser,syn
15371,director,aide,syn
15372,director,confidant,syn
15373,director,consultant,syn
15374,director,counselor,syn
15375,director,doctor,syn
15376,director,expert,syn
15377,director,instructor,syn
15378,director,lawyer,syn
15379,director,mentor,syn
15380,director,tutor,syn
15381,aligning,disorganize,ant
15382,aligning,disorganization,ant
15383,aligning,adjust,syn
15384,aligning,coordinate,syn
15385,aligning,regulate,syn
15386,aligning,cooperate,syn
15387,aligning,agree,syn
15388,aligning,associate,syn
15389,aligning,form,syn
15390,aligning,line,syn
15391,aligning,plan,syn
15392,aligning,procedure,syn
15393,aligning,regulation,syn
15394,aligning,rule,syn
15395,aligning,structure,syn
15396,aligning,system,syn
15397,flow,stop,ant
15398,flow,halt,ant
15399,flow,cease,ant
15400,flow,fail,ant
15401,flow,decline,ant
15402,flow,languish,ant
15403,flow,spend,ant
15404,flow,dissipate,ant
15405,flow,disperse,ant
15406,flow,discharge,syn
15407,flow,flood,syn
15408,flow,leakage,syn
15409,flow,movement,syn
15410,flow,outflow,syn
15411,flow,progress,syn
15412,flow,stream,syn
15413,flow,tide,syn
15414,flow,wind,syn
15415,flow,ebb,syn
15416,flow,tumble,syn
15417,flow,sweep,syn
15418,flow,glide,syn
15419,flow,leak,syn
15420,flow,splash,syn
15421,flow,percolate,syn
15422,flow,swirl,syn
15423,flow,circulate,syn
15424,flow,swell,syn
15425,flow,overflow,syn
15426,flow,proceed,syn
15427,flow,rush,syn
15428,flow,spill,syn
15429,flow,pour,syn
15430,flow,cascade,syn
15431,flow,slide,syn
15432,flow,continue,syn
15433,flow,gush,syn
15434,flow,trickle,syn
15435,flow,flourish,syn
15436,flow,proliferate,syn
15437,flow,thrive,syn
15438,flow,accumulate,syn
15439,flow,amass,syn
15440,viscosity,firmness,syn
15441,viscosity,flexibility,syn
15442,viscosity,texture,syn
15443,er,emergency,syn
15444,stress,help,ant
15445,stress,peace,ant
15446,stress,ease,ant
15447,stress,relief,ant
15448,stress,health,ant
15449,stress,happiness,ant
15450,stress,calmness,ant
15451,stress,weight,syn
15452,stress,nervousness,syn
15453,stress,tension,syn
15454,stress,anxiety,syn
15455,stress,hardship,syn
15456,stress,crunch,syn
15457,stress,agony,syn
15458,stress,intensity,syn
15459,stress,strain,syn
15460,stress,heat,syn
15461,stress,trauma,syn
15462,stress,burden,syn
15463,stress,hassle,syn
15464,stress,fear,syn
15465,stress,worry,syn
15466,stress,repeat,syn
15467,stress,underline,syn
15468,stress,emphasize,syn
15469,stress,highlight,syn
15470,stress,underscore,syn
15471,bonding,bind,syn
15472,bonding,connect,syn
15473,bonding,fix,syn
15474,bonding,glue,syn
15475,vacancy,fullness,ant
15476,vacancy,gap,syn
15477,vacancy,job,syn
15478,vacancy,vacuum,syn
15479,vacancy,void,syn
15480,vacancy,desolation,syn
15481,implantation,ambiguity,ant
15482,implantation,disinformation,syn
15483,implantation,indoctrination,syn
15484,implantation,publicity,syn
15485,implantation,propagation,syn
15486,implantation,breeding,syn
15487,implantation,procreation,syn
15488,implantation,pollination,syn
15489,implantation,concept,syn
15490,implantation,belief,syn
15491,implantation,creed,syn
15492,implantation,attitude,syn
15493,implantation,rule,syn
15494,implantation,tenet,syn
15495,implantation,precept,syn
15496,implantation,dogma,syn
15497,implantation,regulation,syn
15498,implantation,proposition,syn
15499,implantation,statement,syn
15500,implantation,teaching,syn
15501,implantation,axiom,syn
15502,implantation,tradition,syn
15503,implantation,implantation,syn
15504,smart,clumsy,ant
15505,smart,dark,ant
15506,smart,dull,ant
15507,smart,foolish,ant
15508,smart,honest,ant
15509,smart,ignorant,ant
15510,smart,lazy,ant
15511,smart,light,ant
15512,smart,naive,ant
15513,smart,normal,ant
15514,smart,slow,ant
15515,smart,stupid,ant
15516,smart,typical,ant
15517,smart,unaware,ant
15518,smart,unclever,ant
15519,smart,unintelligent,ant
15520,smart,quiet,ant
15521,smart,idle,ant
15522,smart,inactive,ant
15523,smart,sluggish,ant
15524,smart,weak,ant
15525,smart,idiotic,ant
15526,smart,unable,ant
15527,smart,incompetent,ant
15528,smart,ineffective,ant
15529,smart,incapable,ant
15530,smart,impotent,ant
15531,smart,moderate,ant
15532,smart,mild,ant
15533,smart,calm,ant
15534,smart,blunt,ant
15535,smart,forthright,ant
15536,smart,agile,syn
15537,smart,astute,syn
15538,smart,bold,syn
15539,smart,brainy,syn
15540,smart,bright,syn
15541,smart,brilliant,syn
15542,smart,canny,syn
15543,smart,crafty,syn
15544,smart,good,syn
15545,smart,nimble,syn
15546,smart,quick,syn
15547,smart,resourceful,syn
15548,smart,sharp,syn
15549,smart,shrewd,syn
15550,smart,wise,syn
15551,smart,active,syn
15552,smart,energetic,syn
15553,smart,throb,syn
15554,smart,ache,syn
15555,smart,capable,syn
15556,smart,effective,syn
15557,smart,efficient,syn
15558,smart,intelligent,syn
15559,smart,keen,syn
15560,smart,prepared,syn
15561,smart,responsible,syn
15562,smart,skilled,syn
15563,smart,smart,syn
15564,smart,intense,syn
15565,smart,subtle,syn
15566,fall,ascent,ant
15567,fall,enlargement,ant
15568,fall,increase,ant
15569,fall,rise,ant
15570,fall,win,ant
15571,fall,success,ant
15572,fall,achievement,ant
15573,fall,accomplishment,ant
15574,fall,raise,ant
15575,fall,lose,ant
15576,fall,extend,ant
15577,fall,expand,ant
15578,fall,develop,ant
15579,fall,praise,ant
15580,fall,compliment,ant
15581,fall,grow,ant
15582,fall,enlarge,ant
15583,fall,ascend,ant
15584,fall,arrive,ant
15585,fall,appear,ant
15586,fall,face,ant
15587,fall,freedom,ant
15588,fall,release,ant
15589,fall,decline,syn
15590,fall,decrease,syn
15591,fall,dip,syn
15592,fall,drop,syn
15593,fall,plunge,syn
15594,fall,recession,syn
15595,fall,reduction,syn
15596,fall,slump,syn
15597,fall,spill,syn
15598,fall,loss,syn
15599,fall,disaster,syn
15600,fall,downfall,syn
15601,fall,failure,syn
15602,fall,collapse,syn
15603,fall,crash,syn
15604,fall,tumble,syn
15605,fall,dwindle,syn
15606,fall,ease,syn
15607,fall,stumble,syn
15608,fall,settle,syn
15609,fall,plummet,syn
15610,fall,sink,syn
15611,fall,slip,syn
15612,fall,diminish,syn
15613,fall,dive,syn
15614,fall,depreciate,syn
15615,fall,land,syn
15616,fall,die,syn
15617,fall,become,syn
15618,fall,occur,syn
15619,fall,disappear,syn
15620,fall,duck,syn
15621,fall,fall,syn
15622,fall,jump,syn
15623,fall,leap,syn
15624,fall,lunge,syn
15625,fall,nose-dive,syn
15626,fall,swoop,syn
15627,fall,vanish,syn
15628,fall,vault,syn
15629,fall,capture,syn
15630,fall,detention,syn
15631,fall,imprisonment,syn
15632,fall,incarceration,syn
15633,fall,jailing,syn
15634,fall,ensue,syn
15635,fall,materialize,syn
15636,fall,transpire,syn
15637,radial,circling,syn
15638,radial,coiled,syn
15639,damage,advantage,ant
15640,damage,benefit,ant
15641,damage,blessing,ant
15642,damage,building,ant
15643,damage,cleanliness,ant
15644,damage,construction,ant
15645,damage,creation,ant
15646,damage,favor,ant
15647,damage,good,ant
15648,damage,happiness,ant
15649,damage,health,ant
15650,damage,improvement,ant
15651,damage,purification,ant
15652,damage,repair,ant
15653,damage,build,ant
15654,damage,cure,ant
15655,damage,allow,ant
15656,damage,strengthen,ant
15657,damage,help,ant
15658,damage,fix,ant
15659,damage,wait,ant
15660,damage,create,ant
15661,damage,heal,ant
15662,damage,purify,ant
15663,damage,clean,ant
15664,damage,mend,ant
15665,damage,assist,ant
15666,damage,aid,ant
15667,damage,please,ant
15668,damage,protect,ant
15669,damage,improve,ant
15670,damage,kindness,ant
15671,damage,pleasure,ant
15672,damage,obedience,ant
15673,damage,accident,syn
15674,damage,blow,syn
15675,damage,bruise,syn
15676,damage,casualty,syn
15677,damage,catastrophe,syn
15678,damage,contamination,syn
15679,damage,corruption,syn
15680,damage,destruction,syn
15681,damage,deterioration,syn
15682,damage,devastation,syn
15683,damage,disturbance,syn
15684,damage,hardship,syn
15685,damage,harm,syn
15686,damage,illness,syn
15687,damage,impairment,syn
15688,damage,pollution,syn
15689,damage,suffering,syn
15690,damage,wound,syn
15691,damage,pollute,syn
15692,damage,impair,syn
15693,damage,cripple,syn
15694,damage,weaken,syn
15695,damage,injure,syn
15696,damage,tarnish,syn
15697,damage,ruin,syn
15698,damage,ravage,syn
15699,damage,contaminate,syn
15700,damage,maim,syn
15701,damage,mar,syn
15702,damage,infect,syn
15703,damage,burn,syn
15704,damage,hurt,syn
15705,damage,break,syn
15706,damage,batter,syn
15707,damage,undermine,syn
15708,damage,smash,syn
15709,damage,tear,syn
15710,damage,wreck,syn
15711,damage,mangle,syn
15712,damage,scorch,syn
15713,damage,corrupt,syn
15714,damage,maltreat,syn
15715,damage,mistreat,syn
15716,damage,misuse,syn
15717,damage,molest,syn
15718,damage,persecute,syn
15719,damage,victimize,syn
15720,damage,violate,syn
15721,damage,crime,syn
15722,damage,damage,syn
15723,damage,injury,syn
15724,damage,maltreatment,syn
15725,damage,misdeed,syn
15726,damage,offense,syn
15727,damage,violation,syn
15728,damage,wrongdoing,syn
15729,damage,budget,syn
15730,damage,cost,syn
15731,damage,expense,syn
15732,damage,extent,syn
15733,damage,lot,syn
15734,damage,outlay,syn
15735,damage,output,syn
15736,damage,product,syn
15737,damage,sum,syn
15738,buffalo,discourage,ant
15739,buffalo,please,ant
15740,buffalo,help,ant
15741,buffalo,inspirit,ant
15742,buffalo,encourage,ant
15743,buffalo,assure,ant
15744,buffalo,embolden,ant
15745,buffalo,comfort,ant
15746,buffalo,soothe,ant
15747,buffalo,reassure,ant
15748,buffalo,calm,ant
15749,buffalo,incite,ant
15750,buffalo,release,ant
15751,buffalo,hearten,ant
15752,buffalo,clarify,ant
15753,buffalo,explain,ant
15754,buffalo,enlighten,ant
15755,buffalo,expect,ant
15756,buffalo,bore,ant
15757,buffalo,explicate,ant
15758,buffalo,assist,ant
15759,buffalo,aid,ant
15760,buffalo,facilitate,ant
15761,buffalo,appease,ant
15762,buffalo,strengthen,ant
15763,buffalo,settle,ant
15764,buffalo,placate,ant
15765,buffalo,boost,ant
15766,buffalo,relieve,ant
15767,buffalo,delight,ant
15768,buffalo,alleviate,ant
15769,buffalo,gladden,ant
15770,buffalo,support,ant
